vehicle_id,vehicle_model_id,model_name,erp_record_created_at_utc_observed_not_acquisition,vehicle_registration_date_observed_not_acquisition,erp_soft_deleted_at_utc_observed_not_sale,acquisition_date,acquisition_date_status,purchase_price_krw,purchase_price_status,sale_or_disposal_date,sale_or_disposal_date_status,sale_price_krw,sale_price_status,holding_period_days,holding_period_status,classification
9865,1851,19년 엑센트(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9866,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9867,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9868,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9869,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9870,1981,17년 올뉴스포티지[경유],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9871,1981,17년 올뉴스포티지[경유],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9872,1981,17년 올뉴스포티지[경유],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9873,1980,17년 올뉴쏘렌토5인[경유],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9874,1980,17년 올뉴쏘렌토5인[경유],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9875,1980,17년 올뉴쏘렌토5인[경유],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9876,2024,16년 싼타페DM5인[경유],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9877,2024,16년 싼타페DM5인[경유],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9878,2024,16년 싼타페DM5인[경유],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9879,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9880,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9881,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9882,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9883,1945,24년 스타리아 11인승 4륜(경유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9884,1945,24년 스타리아 11인승 4륜(경유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9885,1844,16/18년 올뉴그랜드카니발11인(경유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9886,1844,16/18년 올뉴그랜드카니발11인(경유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9887,2022,16년 올뉴K5[LPG],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9888,1848,18년 코나(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9889,2022,16년 올뉴K5[LPG],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9890,2025,17/18 쏘나타뉴라이즈[휘],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9891,2022,16년 올뉴K5[LPG],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9892,1906,22년 k3(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9893,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9894,2022,16년 올뉴K5[LPG],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9895,2029,장기 뉴5,2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9896,2029,장기 뉴5,2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9897,2025,17/18 쏘나타뉴라이즈[휘],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9898,1867,19년 베뉴(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9899,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9900,2048,2020 BMW 430 i컨버터블(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9901,2048,2020 BMW 430 i컨버터블(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9902,2048,2020 BMW 430 i컨버터블(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9903,2048,2020 BMW 430 i컨버터블(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9904,1843,16/18년 올뉴카니발9인(경유),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9905,1844,16/18년 올뉴그랜드카니발11인(경유),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9906,1843,16/18년 올뉴카니발9인(경유),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9907,1851,19년 엑센트(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9908,1851,19년 엑센트(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9909,1843,16/18년 올뉴카니발9인(경유),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9910,1844,16/18년 올뉴그랜드카니발11인(경유),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9911,1848,18년 코나(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9912,1851,19년 엑센트(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9913,2029,장기 뉴5,2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9914,1851,19년 엑센트(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9915,2022,16년 올뉴K5[LPG],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9916,2022,16년 올뉴K5[LPG],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9917,1979,17~19년 그랜져IG[LPG],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9918,1851,19년 엑센트(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9919,2022,16년 올뉴K5[LPG],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9920,1979,17~19년 그랜져IG[LPG],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9921,1848,18년 코나(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9922,1979,17~19년 그랜져IG[LPG],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9923,2022,16년 올뉴K5[LPG],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9924,1848,18년 코나(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9925,1848,18년 코나(휘),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9926,2043,16년 올뉴K7[휘],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9927,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9928,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9929,2043,16년 올뉴K7[휘],2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9930,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9931,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9932,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9933,1843,16/18년 올뉴카니발9인(경유),2024-10-29 19:04:21.267651,,2024-10-29 19:04:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
